,true_positive,true_negative,false_positive,false_negative,precision,recall,f1_score,false_positive_rate,threshold
242,2631.0,2373.0,199.0,11.0,0.9296819567680359,0.9958364963531494,0.9616228342056274,0.07737169414758682,0.4844844844844845
243,2631.0,2371.0,201.0,11.0,0.929025411605835,0.9958364963531494,0.9612714648246765,0.07814930379390717,0.48648648648648646
244,2631.0,2371.0,201.0,11.0,0.929025411605835,0.9958364963531494,0.9612714648246765,0.07814930379390717,0.48848848848848847
245,2631.0,2369.0,203.0,11.0,0.9283698201179504,0.9958364963531494,0.9609203934669495,0.07892690598964691,0.4904904904904905
246,2631.0,2368.0,204.0,11.0,0.9280423521995544,0.9958364963531494,0.9607449173927307,0.07931570708751678,0.4924924924924925
247,2631.0,2366.0,206.0,11.0,0.927388072013855,0.9958364963531494,0.9603942036628723,0.08009330928325653,0.4944944944944945
248,2631.0,2364.0,208.0,11.0,0.9267347455024719,0.9958364963531494,0.9600437879562378,0.08087091892957687,0.4964964964964965
249,2631.0,2361.0,211.0,11.0,0.9257565140724182,0.9958364963531494,0.9595186114311218,0.08203732222318649,0.4984984984984985
250,2631.0,2358.0,214.0,11.0,0.9247803092002869,0.9958364963531494,0.9589939713478088,0.08320373296737671,0.5005005005005005
251,2632.0,2356.0,216.0,10.0,0.9241573214530945,0.9962149858474731,0.9588342308998108,0.08398133516311646,0.5025025025025025
252,2632.0,2355.0,217.0,10.0,0.9238329529762268,0.9962149858474731,0.9586596488952637,0.08437013626098633,0.5045045045045045
253,2632.0,2355.0,217.0,10.0,0.9238329529762268,0.9962149858474731,0.9586596488952637,0.08437013626098633,0.5065065065065065
254,2632.0,2352.0,220.0,10.0,0.9228611588478088,0.9962149858474731,0.9581361413002014,0.08553654700517654,0.5085085085085085
255,2632.0,2346.0,226.0,10.0,0.9209237098693848,0.9962149858474731,0.9570909142494202,0.08786936104297638,0.5105105105105106
256,2632.0,2343.0,229.0,10.0,0.9199580550193787,0.9962149858474731,0.9565691351890564,0.0890357717871666,0.5125125125125125
257,2632.0,2343.0,229.0,10.0,0.9199580550193787,0.9962149858474731,0.9565691351890564,0.0890357717871666,0.5145145145145145
258,2632.0,2340.0,232.0,10.0,0.9189944267272949,0.9962149858474731,0.9560479521751404,0.09020217508077621,0.5165165165165165
259,2633.0,2339.0,233.0,9.0,0.9187020063400269,0.9965934753417969,0.9560639262199402,0.09059097617864609,0.5185185185185185
260,2633.0,2337.0,235.0,9.0,0.918061375617981,0.9965934753417969,0.9557169079780579,0.09136858582496643,0.5205205205205206
261,2633.0,2335.0,237.0,9.0,0.9174215793609619,0.9965934753417969,0.9553701281547546,0.09214618802070618,0.5225225225225225
262,2633.0,2332.0,240.0,9.0,0.9164636135101318,0.9965934753417969,0.954850435256958,0.09331259876489639,0.5245245245245245
263,2633.0,2331.0,241.0,9.0,0.9161447286605835,0.9965934753417969,0.9546772837638855,0.09370139986276627,0.5265265265265265
264,2633.0,2326.0,246.0,9.0,0.9145536422729492,0.9965934753417969,0.9538127183914185,0.09564541280269623,0.5285285285285285
265,2634.0,2322.0,250.0,8.0,0.9133148193359375,0.9969719648361206,0.9533116221427917,0.09720062464475632,0.5305305305305306
266,2634.0,2322.0,250.0,8.0,0.9133148193359375,0.9969719648361206,0.9533116221427917,0.09720062464475632,0.5325325325325325
267,2634.0,2318.0,254.0,8.0,0.9120498895645142,0.9969719648361206,0.9526220560073853,0.09875582903623581,0.5345345345345345
268,2634.0,2315.0,257.0,8.0,0.9111034274101257,0.9969719648361206,0.9521055221557617,0.09992223978042603,0.5365365365365365
269,2634.0,2314.0,258.0,8.0,0.910788357257843,0.9969719648361206,0.9519335031509399,0.1003110408782959,0.5385385385385385
270,2634.0,2308.0,264.0,8.0,0.9089027047157288,0.9969719648361206,0.95090252161026,0.10264385491609573,0.5405405405405406
271,2634.0,2307.0,265.0,8.0,0.9085891842842102,0.9969719648361206,0.9507309198379517,0.1030326560139656,0.5425425425425425
272,2635.0,2305.0,267.0,7.0,0.9079945087432861,0.9973505139350891,0.9505771994590759,0.10381026566028595,0.5445445445445445
273,2635.0,2304.0,268.0,7.0,0.9076817035675049,0.9973505139350891,0.9504057765007019,0.10419906675815582,0.5465465465465466
274,2635.0,2301.0,271.0,7.0,0.906744658946991,0.9973505139350891,0.9498918652534485,0.10536547750234604,0.5485485485485485
275,2635.0,2298.0,274.0,7.0,0.9058095812797546,0.9973505139350891,0.949378490447998,0.10653188079595566,0.5505505505505506
276,2635.0,2295.0,277.0,7.0,0.9048763513565063,0.9973505139350891,0.9488657116889954,0.10769829154014587,0.5525525525525525
277,2635.0,2295.0,277.0,7.0,0.9048763513565063,0.9973505139350891,0.9488657116889954,0.10769829154014587,0.5545545545545546
278,2635.0,2291.0,281.0,7.0,0.9036351442337036,0.9973505139350891,0.9481828212738037,0.10925349593162537,0.5565565565565566
279,2635.0,2288.0,284.0,7.0,0.9027063846588135,0.9973505139350891,0.9476712942123413,0.11041990667581558,0.5585585585585585
280,2635.0,2288.0,284.0,7.0,0.9027063846588135,0.9973505139350891,0.9476712942123413,0.11041990667581558,0.5605605605605606
281,2635.0,2286.0,286.0,7.0,0.9020883440971375,0.9973505139350891,0.9473305940628052,0.11119750887155533,0.5625625625625625
282,2635.0,2280.0,292.0,7.0,0.9002391695976257,0.9973505139350891,0.9463099241256714,0.11353032290935516,0.5645645645645646
283,2636.0,2280.0,292.0,6.0,0.9002732038497925,0.9977290034294128,0.9464991092681885,0.11353032290935516,0.5665665665665666
284,2636.0,2277.0,295.0,6.0,0.8993517756462097,0.9977290034294128,0.9459896087646484,0.11469673365354538,0.5685685685685685
285,2636.0,2274.0,298.0,6.0,0.898432195186615,0.9977290034294128,0.9454806447029114,0.1158631443977356,0.5705705705705706
286,2636.0,2272.0,300.0,6.0,0.8978201746940613,0.9977290034294128,0.945141613483429,0.11664074659347534,0.5725725725725725
287,2636.0,2269.0,303.0,6.0,0.8969036936759949,0.9977290034294128,0.9446336030960083,0.11780715733766556,0.5745745745745746
288,2636.0,2268.0,304.0,6.0,0.8965986371040344,0.9977290034294128,0.9444643259048462,0.11819595843553543,0.5765765765765766
289,2637.0,2266.0,306.0,5.0,0.8960244655609131,0.9981074929237366,0.9443151354789734,0.11897356063127518,0.5785785785785785
290,2637.0,2266.0,306.0,5.0,0.8960244655609131,0.9981074929237366,0.9443151354789734,0.11897356063127518,0.5805805805805806
291,2637.0,2263.0,309.0,5.0,0.8951120376586914,0.9981074929237366,0.9438081383705139,0.1201399713754654,0.5825825825825826
292,2637.0,2263.0,309.0,5.0,0.8951120376586914,0.9981074929237366,0.9438081383705139,0.1201399713754654,0.5845845845845846
293,2637.0,2260.0,312.0,5.0,0.894201397895813,0.9981074929237366,0.9433017373085022,0.12130637466907501,0.5865865865865866
294,2637.0,2258.0,314.0,5.0,0.8935953974723816,0.9981074929237366,0.9429644346237183,0.12208398431539536,0.5885885885885885
295,2637.0,2255.0,317.0,5.0,0.8926878571510315,0.9981074929237366,0.9424589276313782,0.12325038760900497,0.5905905905905906
296,2637.0,2250.0,322.0,5.0,0.8911794424057007,0.9981074929237366,0.9416175484657288,0.12519440054893494,0.5925925925925926
297,2637.0,2250.0,322.0,5.0,0.8911794424057007,0.9981074929237366,0.9416175484657288,0.12519440054893494,0.5945945945945946
298,2637.0,2249.0,323.0,5.0,0.8908783793449402,0.9981074929237366,0.9414494633674622,0.1255832016468048,0.5965965965965966
299,2637.0,2247.0,325.0,5.0,0.8902768492698669,0.9981074929237366,0.9411134719848633,0.12636080384254456,0.5985985985985985
300,2638.0,2246.0,326.0,4.0,0.8900135159492493,0.9984859824180603,0.941134512424469,0.12674960494041443,0.6006006006006006
301,2639.0,2244.0,328.0,3.0,0.8894506096839905,0.998864471912384,0.9409877061843872,0.12752722203731537,0.6026026026026026
302,2639.0,2243.0,329.0,3.0,0.8891509175300598,0.998864471912384,0.9408199787139893,0.12791602313518524,0.6046046046046046
303,2639.0,2240.0,332.0,3.0,0.8882530927658081,0.998864471912384,0.9403170943260193,0.12908242642879486,0.6066066066066066
304,2639.0,2238.0,334.0,3.0,0.8876555562019348,0.998864471912384,0.9399821758270264,0.1298600286245346,0.6086086086086087
305,2639.0,2238.0,334.0,3.0,0.8876555562019348,0.998864471912384,0.9399821758270264,0.1298600286245346,0.6106106106106106
306,2639.0,2236.0,336.0,3.0,0.8870587944984436,0.998864471912384,0.9396474957466125,0.13063763082027435,0.6126126126126126
307,2639.0,2234.0,338.0,3.0,0.8864628672599792,0.998864471912384,0.9393130540847778,0.1314152479171753,0.6146146146146146
308,2640.0,2233.0,339.0,2.0,0.886203408241272,0.9992430210113525,0.9393346309661865,0.13180404901504517,0.6166166166166166
309,2640.0,2232.0,340.0,2.0,0.8859060406684875,0.9992430210113525,0.9391675591468811,0.13219285011291504,0.6186186186186187
310,2640.0,2229.0,343.0,2.0,0.885015070438385,0.9992430210113525,0.9386666417121887,0.13335925340652466,0.6206206206206206
311,2640.0,2229.0,343.0,2.0,0.885015070438385,0.9992430210113525,0.9386666417121887,0.13335925340652466,0.6226226226226226
312,2640.0,2229.0,343.0,2.0,0.885015070438385,0.9992430210113525,0.9386666417121887,0.13335925340652466,0.6246246246246246
313,2640.0,2228.0,344.0,2.0,0.8847184777259827,0.9992430210113525,0.9384998083114624,0.13374805450439453,0.6266266266266266
314,2640.0,2227.0,345.0,2.0,0.8844221234321594,0.9992430210113525,0.9383330345153809,0.1341368556022644,0.6286286286286287
315,2640.0,2226.0,346.0,2.0,0.8841259479522705,0.9992430210113525,0.9381663203239441,0.13452565670013428,0.6306306306306306
316,2640.0,2224.0,348.0,2.0,0.8835341334342957,0.9992430210113525,0.9378330111503601,0.13530325889587402,0.6326326326326326
317,2640.0,2223.0,349.0,2.0,0.8832385540008545,0.9992430210113525,0.9376664757728577,0.1356920748949051,0.6346346346346347
318,2640.0,2222.0,350.0,2.0,0.8829431533813477,0.9992430210113525,0.9375,0.13608087599277496,0.6366366366366366
319,2640.0,2219.0,353.0,2.0,0.8820581436157227,0.9992430210113525,0.9370008707046509,0.13724727928638458,0.6386386386386387
320,2640.0,2216.0,356.0,2.0,0.8811749219894409,0.9992430210113525,0.9365022778511047,0.1384136825799942,0.6406406406406406
321,2640.0,2214.0,358.0,2.0,0.8805870413780212,0.9992430210113525,0.936170220375061,0.13919128477573395,0.6426426426426426
322,2640.0,2211.0,361.0,2.0,0.8797067403793335,0.9992430210113525,0.9356725215911865,0.14035770297050476,0.6446446446446447
323,2640.0,2210.0,362.0,2.0,0.8794137239456177,0.9992430210113525,0.9355067610740662,0.14074650406837463,0.6466466466466466
324,2640.0,2209.0,363.0,2.0,0.8791208863258362,0.9992430210113525,0.9353410005569458,0.1411353051662445,0.6486486486486487
325,2640.0,2206.0,366.0,2.0,0.8782435059547424,0.9992430210113525,0.9348441958427429,0.14230170845985413,0.6506506506506506
326,2640.0,2203.0,369.0,2.0,0.8773679137229919,0.9992430210113525,0.934347927570343,0.14346811175346375,0.6526526526526526
327,2640.0,2197.0,375.0,2.0,0.8756219148635864,0.9992430210113525,0.9333568811416626,0.14580093324184418,0.6546546546546547
328,2641.0,2196.0,376.0,1.0,0.8753728866577148,0.9996215105056763,0.9333804845809937,0.14618973433971405,0.6566566566566566
329,2641.0,2192.0,380.0,1.0,0.8742138147354126,0.9996215105056763,0.9327211976051331,0.14774493873119354,0.6586586586586587
330,2641.0,2192.0,380.0,1.0,0.8742138147354126,0.9996215105056763,0.9327211976051331,0.14774493873119354,0.6606606606606606
331,2641.0,2189.0,383.0,1.0,0.8733465671539307,0.9996215105056763,0.9322273135185242,0.14891135692596436,0.6626626626626626
332,2641.0,2189.0,383.0,1.0,0.8733465671539307,0.9996215105056763,0.9322273135185242,0.14891135692596436,0.6646646646646647
333,2641.0,2187.0,385.0,1.0,0.8727693557739258,0.9996215105056763,0.9318983554840088,0.1496889591217041,0.6666666666666666
334,2641.0,2186.0,386.0,1.0,0.8724809885025024,0.9996215105056763,0.9317339658737183,0.15007776021957397,0.6686686686686687
335,2641.0,2183.0,389.0,1.0,0.8716171383857727,0.9996215105056763,0.9312412142753601,0.1512441635131836,0.6706706706706707
336,2641.0,2180.0,392.0,1.0,0.8707550168037415,0.9996215105056763,0.9307488799095154,0.1524105817079544,0.6726726726726726
337,2641.0,2179.0,393.0,1.0,0.870468020439148,0.9996215105056763,0.9305849075317383,0.15279938280582428,0.6746746746746747
338,2641.0,2173.0,399.0,1.0,0.8687499761581421,0.9996215105056763,0.9296022653579712,0.15513218939304352,0.6766766766766766
339,2641.0,2172.0,400.0,1.0,0.8684643507003784,0.9996215105056763,0.9294386506080627,0.1555209904909134,0.6786786786786787
340,2641.0,2171.0,401.0,1.0,0.8681788444519043,0.9996215105056763,0.9292751550674438,0.15590979158878326,0.6806806806806807
341,2641.0,2171.0,401.0,1.0,0.8681788444519043,0.9996215105056763,0.9292751550674438,0.15590979158878326,0.6826826826826827
342,2641.0,2168.0,404.0,1.0,0.8673234581947327,0.9996215105056763,0.928784966468811,0.15707620978355408,0.6846846846846847
343,2641.0,2166.0,406.0,1.0,0.8667541742324829,0.9996215105056763,0.9284584522247314,0.15785381197929382,0.6866866866866866
344,2641.0,2166.0,406.0,1.0,0.8667541742324829,0.9996215105056763,0.9284584522247314,0.15785381197929382,0.6886886886886887
345,2641.0,2165.0,407.0,1.0,0.8664698004722595,0.9996215105056763,0.9282952547073364,0.1582426130771637,0.6906906906906907
346,2641.0,2163.0,409.0,1.0,0.8659016489982605,0.9996215105056763,0.9279690980911255,0.15902021527290344,0.6926926926926927
347,2641.0,2161.0,411.0,1.0,0.8653342127799988,0.9996215105056763,0.9276431202888489,0.1597978174686432,0.6946946946946947
348,2641.0,2159.0,413.0,1.0,0.8647674918174744,0.9996215105056763,0.9273174405097961,0.16057543456554413,0.6966966966966966
349,2641.0,2158.0,414.0,1.0,0.864484429359436,0.9996215105056763,0.9271546602249146,0.160964235663414,0.6986986986986987
350,2641.0,2154.0,418.0,1.0,0.8633540272712708,0.9996215105056763,0.9265041351318359,0.1625194400548935,0.7007007007007007
351,2641.0,2153.0,419.0,1.0,0.8630719184875488,0.9996215105056763,0.9263416528701782,0.16290824115276337,0.7027027027027027
352,2641.0,2147.0,425.0,1.0,0.8613829016685486,0.9996215105056763,0.9253678917884827,0.1652410626411438,0.7047047047047047
353,2641.0,2144.0,428.0,1.0,0.8605408668518066,0.9996215105056763,0.9248818159103394,0.16640746593475342,0.7067067067067067
354,2641.0,2139.0,433.0,1.0,0.8591411709785461,0.9996215105056763,0.924072802066803,0.16835147142410278,0.7087087087087087
355,2641.0,2136.0,436.0,1.0,0.8583035469055176,0.9996215105056763,0.9235880374908447,0.1695178896188736,0.7107107107107107
356,2641.0,2131.0,441.0,1.0,0.8569111227989197,0.9996215105056763,0.9227812886238098,0.17146189510822296,0.7127127127127127
357,2641.0,2131.0,441.0,1.0,0.8569111227989197,0.9996215105056763,0.9227812886238098,0.17146189510822296,0.7147147147147147
358,2641.0,2129.0,443.0,1.0,0.8563553690910339,0.9996215105056763,0.9224589467048645,0.1722394973039627,0.7167167167167167
359,2641.0,2125.0,447.0,1.0,0.8552461266517639,0.9996215105056763,0.921815037727356,0.1737947165966034,0.7187187187187187
360,2641.0,2121.0,451.0,1.0,0.8541396856307983,0.9996215105056763,0.9211719632148743,0.17534992098808289,0.7207207207207207
361,2641.0,2119.0,453.0,1.0,0.8535875678062439,0.9996215105056763,0.9208507537841797,0.17612752318382263,0.7227227227227228
362,2641.0,2115.0,457.0,1.0,0.8524854779243469,0.9996215105056763,0.9202090501785278,0.17768274247646332,0.7247247247247247
363,2641.0,2111.0,461.0,1.0,0.8513861894607544,0.9996215105056763,0.9195682406425476,0.1792379468679428,0.7267267267267267
364,2641.0,2107.0,465.0,1.0,0.8502897620201111,0.9996215105056763,0.918928325176239,0.1807931512594223,0.7287287287287287
365,2641.0,2105.0,467.0,1.0,0.849742591381073,0.9996215105056763,0.9186087250709534,0.18157076835632324,0.7307307307307307
366,2641.0,2102.0,470.0,1.0,0.8489231467247009,0.9996215105056763,0.9181296825408936,0.18273717164993286,0.7327327327327328
367,2641.0,2097.0,475.0,1.0,0.8475610017776489,0.9996215105056763,0.9173324108123779,0.18468117713928223,0.7347347347347347
